Município,Ano,Agro,Indústria,Serviço,IPTU,ISS,ITBI,Vínculos,PIB
Jupia,2015,7.476657329598506,1.8664799253034547,4.985527544351074,69.3851518191648,18.899973149212045,20.243688829429367,0.1311858076563959,20844.89
Jupia,2016,9.324742268041238,2.493439550140581,5.784910965323337,70.14076880417478,14.36960702963196,22.337231040555622,0.12792877225866917,24925.79
Jupia,2017,7.902679830747532,2.546309355900329,6.301833568406206,85.44106793174754,11.804739582232628,28.25066679047715,0.13305124588622472,24814.75
Jupia,2018,8.938862559241706,2.0398104265402845,7.596682464454976,74.61292736822132,21.14120359865393,26.23770624407289,0.12132701421800948,26915.63
Jupia,2019,7.803426939552594,1.5916230366492146,7.514992860542598,89.4425341698396,16.67443666505478,29.37236189653946,0.11565920990004759,25724.98
Lajeado Grande,2003,4.648228713486637,0.5338719701678061,1.2430080795525171,28.18679620865171,14.567047178759976,10.599460620894035,0.11187072715972654,8520.34
Lajeado Grande,2004,5.012247397428046,0.5015309246785058,1.256582976117575,24.463174582958725,18.45476360898255,6.438218502821617,0.10777709736680956,8948.87
Lajeado Grande,2005,6.4001214329083185,0.5355191256830601,1.2871888281724346,25.806971080708987,29.40659200683485,19.14070458235738,0.12871888281724347,10724.59
Lajeado Grande,2006,5.758433734939759,0.4162650602409639,1.3343373493975903,23.726436513585238,32.631890694945604,12.73960102550753,0.11506024096385542,10245.17
Lajeado Grande,2007,5.315155358275206,0.6797717184527584,1.5022194039315155,28.060364316212112,30.678546709068804,16.680744415949714,0.11731135066582118,11691.22
Lajeado Grande,2008,7.663319946452477,0.7576974564926372,2.1639892904953144,28.773499885802345,106.65108519332061,17.072907811069477,0.10441767068273092,14857.5
Lajeado Grande,2009,7.7548821548821545,0.9939393939393939,2.465993265993266,31.967164845897845,62.01547776194236,10.297306201802424,0.15084175084175083,15799.35
Lajeado Grande,2010,7.004378578646008,1.126978780734254,2.3812731559447626,30.165211964918424,54.199621900055234,22.65260378367322,0.17177500842034354,15269.97
Lajeado Grande,2011,8.126684636118599,1.238544474393531,2.545822102425876,30.01917268303201,34.75391209336705,19.030585687553167,0.1792452830188679,17209.46
Lajeado Grande,2012,6.447902571041949,16.12855209742896,19.370094722598104,38.27090080445169,46.487506772428354,25.16663053528518,0.18267929634641408,54471.55
Lajeado Grande,2013,9.883064516129032,16.903897849462364,20.885752688172044,40.560623112039586,43.29913689425437,3.530670490338992,0.15994623655913978,61223.29
Lajeado Grande,2014,10.401622718052739,5.7133198106828935,4.9574036511156185,38.56966872365443,50.67774793614936,18.71905479581122,0.12778904665314403,28361.49
Lajeado Grande,2015,10.576870748299319,1.2170068027210885,4.820408163265306,41.9366201462634,71.83370344477211,39.65362733343878,0.1673469387755102,23888.52
Lajeado Grande,2016,10.937713894592745,1.7912388774811774,5.1594798083504445,41.914032065370364,66.8949499557425,17.199600687218755,0.15742642026009582,26076.66
Lajeado Grande,2017,11.034411562284928,2.079146593255334,5.437715072264281,44.47759438826593,48.56325672630206,10.88847740749773,0.16517549896765313,27094.96
Lajeado Grande,2018,12.140570633263744,1.6228253305497564,6.0299234516353515,36.71433823493299,88.10448345390536,27.25146947762742,0.16701461377870563,28786.15
Lajeado Grande,2019,14.43167484232656,2.8675543097407146,7.6874562018220045,37.055986558505815,62.14753472432635,15.97550011159201,0.1941135248773651,35268.72
Modelo,2003,2.1866701379849,3.7719343920853943,4.475917729757875,32.537614185831295,12.043463368729888,14.342229113898517,0.18458734704504035,13296.22
Modelo,2004,2.3668341708542715,5.225337212377678,5.707484792382967,43.98286575989368,21.2852413365005,14.359730333467045,0.189896852684475,16352.47
Modelo,2005,1.8369797225186766,4.578708644610459,5.4178228388473855,80.8128070942524,28.101318261537354,10.220623903722279,0.19130202774813235,15332.43
Modelo,2006,1.823735199138859,5.341765339074273,6.066738428417653,44.73918400958557,50.90248955481566,20.90166154376394,0.22066738428417654,17118.09
Modelo,2007,2.3092131277184658,5.903255568735996,6.333201528931066,38.775821398232765,27.396226927311453,30.29481834914116,0.20904178199551865,18847.82
Modelo,2008,2.7659519504004133,6.326013949883751,6.713510720743994,30.993047501756394,32.942933650500905,32.106508456364246,0.21053991216739862,20363.03
Modelo,2009,2.696789228379078,6.004401864319005,7.377006732263076,45.17749316294588,30.349598487643966,42.458922322971,0.22527187985499741,20880.71
Modelo,2010,2.9704396159676603,6.67155128852956,8.47700859019707,35.270494569155886,48.69067651643532,32.58821317301794,0.2256189994946943,22947.56
Modelo,2011,3.437839171188949,7.898125308337445,9.121361618154909,41.91077866296596,47.621825547225704,42.762469165832506,0.24518993586581153,26355.49
Modelo,2012,3.0113216834851095,8.467634752645829,10.024612355402413,44.51155064679596,59.568428903745016,32.256972752825256,0.24390844203790302,28011.42
Modelo,2013,4.6452857487340244,8.97636845912708,10.204002893658066,50.10092394447649,62.47521725389414,38.10758535669327,0.2628406076681939,30917.37
Modelo,2014,5.085137085137085,4.276094276094276,7.123136123136123,62.37784380438648,88.46306075965008,63.46625305941414,0.26430976430976433,21828.18
Modelo,2015,4.829455504917246,4.682417846006237,7.630846725833533,75.43277112542432,80.35752455918637,53.65037173156776,0.2612137203166227,22920.67
Modelo,2016,6.138244439129395,5.299449892370246,8.899784740492706,100.21163337112628,75.8249290767704,53.781018346845016,0.260942358287491,26886.78
Modelo,2017,6.138120229007634,4.447996183206107,8.570610687022901,109.81752088980653,81.22026588408373,31.171008801142413,0.23091603053435114,25779.54
Modelo,2018,6.705952380952381,4.336428571428572,9.462619047619048,147.05910073632953,101.162066415955,39.28448835584714,0.22428571428571428,27411.77
Modelo,2019,7.162984081729627,4.416488477072939,9.471370871941078,150.85046608716132,100.4911408146669,61.08375011417605,0.22784509384651935,28264.09
Mondai,2003,2.6633142322535375,4.288621213893112,5.098000233890773,34.2602137812947,36.16942180169454,8.679839290345503,0.14466144310606946,15534.23
Mondai,2004,2.616342504743833,5.551114800759013,6.1461100569259965,41.21439766550486,35.43471581957697,7.473924962456879,0.1582068311195446,17987.03
Mondai,2005,2.0522289948607626,5.856220867694514,6.892076012907852,42.9014587870343,39.19187702540325,12.56939882216326,0.17485359149037888,18549.99
Mondai,2006,2.117200674536256,6.145627559624187,7.1388821970609495,50.65676821637834,55.88243904199615,13.706056869284389,0.1811611659841002,19207.38
Mondai,2007,2.6032336206410904,8.690214635795167,9.290969522843783,46.11106995525762,57.38298251472458,12.418577529247141,0.20596022759281168,24835.27
Mondai,2008,3.7971213885067203,8.628426288496136,10.294211027621971,44.55705331590052,59.05914082612393,13.916000736339823,0.1989628532119801,27813.33
Mondai,2009,4.523173935890699,8.766473988439307,12.097004729374671,48.28395287175344,55.81051589743626,10.257490350835953,0.21071991592222805,31310.65
Mondai,2010,4.233914006645857,10.696103111469137,5.7302386466619675,47.41623133244426,63.342559929567514,21.108964025466317,0.22193132615043804,25038.8
Mondai,2011,3.7518121194549146,14.91823717019426,8.031700009664638,59.06021491452498,72.98997994967469,17.9586908189597,0.23407751038948488,33421.56
Mondai,2012,3.3578122011856952,15.002677376171352,8.898164084911073,55.98281986577348,89.52506310501644,26.595603244612835,0.25396825396825395,34337.45
Mondai,2013,4.806288498666912,15.054978394777972,10.709938402132941,56.5218451319532,82.17751664890237,15.883598805769513,0.2520915693665533,38230.46
Mondai,2014,4.322911002356353,23.3520935290919,12.387438825448614,73.02330829851378,75.18673211866106,22.241139309504984,0.23010694217872033,48724.38
Mondai,2015,3.9103583877022077,19.721065332022523,11.428009652337117,65.3912323312448,65.25898627255796,18.03839123839905,0.2190544284565198,43897.28
Mondai,2016,3.887948514502336,19.922683593405626,11.818919157189455,68.15534144260214,66.23022872731516,13.79220280598228,0.21273031825795644,45589.23
Mondai,2017,4.189631176061239,23.090205288796103,12.941457898399443,69.77784223973252,63.89547228233812,17.31127183857855,0.22399095337508698,50571.15
Mondai,2018,3.893288474810214,27.23076259489303,14.01147342995169,68.05100222388941,63.13745697274094,19.94604404582902,0.2262767425810904,56664.96
Mondai,2019,4.548884346789303,30.12297734627832,14.435956395843979,71.81080433990631,83.19902653715431,44.8183457448542,0.23011412025208652,60780.54
Nova Erechim,2003,3.5115646258503403,3.085986394557823,2.6274829931972787,41.99161740714775,22.72266793049627,9.033838668702368,0.174421768707483,11282.42
Nova Erechim,2004,6.326069625298963,3.749402072814244,3.209938878554345,41.66018110969306,29.723673818210205,9.733160038069492,0.1793781557268137,15623.87
Nova Erechim,2005,5.928384050367261,3.5928646379853095,3.1398216159496326,51.61535378839822,58.151596231290135,8.745646083275787,0.195697796432319,15256.21
Nova Erechim,2006,5.623834196891192,3.351295336787565,3.2393782383419687,45.730604465122276,50.63700331494896,10.08601411967505,0.2033678756476684,14972.79
